"subject","choice_rt_m","choice_rt_sd","sona_id","curTime","userAgent","screenWidth","screenHeight","windowWidth","windowHeight","phase","phase_run_time","choice_trial","search_trial","exp_runtime_mins","phase_runtime_mins","condition","magnitude","direction","choice_response_key","search_response_key","left_deck_id","right_deck_id","risky_deck_outcome_top","risky_deck_outcome_bottom","safe_deck_outcome","selected_deck_location","selectedRiskyDeck","error","n_stimuli","present_or_absent","chosenDeckId","choice_rt","search_rt","selected_deck_location_num","ssd"
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,1,1,15,12,"HM","Moderate","Harder than Reference","F","k","safeDeck","riskyDeck",14,0,7,"right",1,0,46,"absent","riskyDeck",1463,2480,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,1,2,15,12,"HM","Moderate","Harder than Reference","F","k","safeDeck","riskyDeck",14,0,7,"right",1,0,46,"absent","riskyDeck",1463,4809,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,1,3,15,13,"HM","Moderate","Harder than Reference","F","j","safeDeck","riskyDeck",14,0,7,"right",1,0,46,"present","riskyDeck",1463,3099,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,1,4,15,13,"HM","Moderate","Harder than Reference","F","k","safeDeck","riskyDeck",14,0,7,"right",1,0,46,"absent","riskyDeck",1463,5428,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,1,5,15,13,"HM","Moderate","Harder than Reference","F","j","safeDeck","riskyDeck",14,0,7,"right",1,0,46,"present","riskyDeck",1463,2204,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,1,6,15,13,"HM","Moderate","Harder than Reference","F","k","safeDeck","riskyDeck",14,0,7,"right",1,0,46,"absent","riskyDeck",1463,4032,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,1,7,15,13,"HM","Moderate","Harder than Reference","F","j","safeDeck","riskyDeck",14,0,7,"right",1,0,46,"present","riskyDeck",1463,953,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,1,8,15,13,"HM","Moderate","Harder than Reference","F","k","safeDeck","riskyDeck",14,0,7,"right",1,0,46,"absent","riskyDeck",1463,3924,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,1,9,15,13,"HM","Moderate","Harder than Reference","F","j","safeDeck","riskyDeck",14,0,7,"right",1,0,46,"present","riskyDeck",1463,3070,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,2,1,15,13,"HE","Extreme","Harder than Reference","D","k","riskyDeck","safeDeck",0,28,14,"left",1,0,60,"absent","riskyDeck",1697,6159,-1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,2,2,15,13,"HE","Extreme","Harder than Reference","D","k","riskyDeck","safeDeck",0,28,14,"left",1,0,60,"absent","riskyDeck",1697,4778,-1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,2,3,15,13,"HE","Extreme","Harder than Reference","D","k","riskyDeck","safeDeck",0,28,14,"left",1,0,60,"absent","riskyDeck",1697,4303,-1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,2,4,15,13,"HE","Extreme","Harder than Reference","D","k","riskyDeck","safeDeck",0,28,14,"left",1,0,60,"absent","riskyDeck",1697,3726,-1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,2,5,16,13,"HE","Extreme","Harder than Reference","D","j","riskyDeck","safeDeck",0,28,14,"left",1,0,60,"present","riskyDeck",1697,2111,-1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,2,6,16,13,"HE","Extreme","Harder than Reference","D","k","riskyDeck","safeDeck",0,28,14,"left",1,0,60,"absent","riskyDeck",1697,4935,-1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,2,7,16,13,"HE","Extreme","Harder than Reference","D","k","riskyDeck","safeDeck",0,28,14,"left",1,0,60,"absent","riskyDeck",1697,6087,-1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,2,8,16,14,"HE","Extreme","Harder than Reference","D","j","riskyDeck","safeDeck",0,28,14,"left",1,0,60,"present","riskyDeck",1697,2299,-1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,2,9,16,14,"HE","Extreme","Harder than Reference","D","j","riskyDeck","safeDeck",0,28,14,"left",1,0,60,"present","riskyDeck",1697,1524,-1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,4,1,16,14,"EE","Extreme","Easier than Reference","F","k","safeDeck","riskyDeck",0,-14,-7,"right",1,0,32,"absent","riskyDeck",947,2873,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,4,2,16,14,"EE","Extreme","Easier than Reference","F","k","safeDeck","riskyDeck",0,-14,-7,"right",1,0,32,"absent","riskyDeck",947,2373,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,4,3,16,14,"EE","Extreme","Easier than Reference","F","k","safeDeck","riskyDeck",0,-14,-7,"right",1,0,32,"absent","riskyDeck",947,1994,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,4,4,16,14,"EE","Extreme","Easier than Reference","F","k","safeDeck","riskyDeck",0,-14,-7,"right",1,0,32,"absent","riskyDeck",947,2737,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,4,5,16,14,"EE","Extreme","Easier than Reference","F","k","safeDeck","riskyDeck",0,-14,-7,"right",1,0,32,"absent","riskyDeck",947,2878,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,4,6,16,14,"EE","Extreme","Easier than Reference","F","k","safeDeck","riskyDeck",0,-14,-7,"right",1,0,32,"absent","riskyDeck",947,2120,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,4,7,16,14,"EE","Extreme","Easier than Reference","F","j","safeDeck","riskyDeck",0,-14,-7,"right",1,0,32,"present","riskyDeck",947,1238,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,4,8,17,14,"EE","Extreme","Easier than Reference","F","j","safeDeck","riskyDeck",0,-14,-7,"right",1,0,32,"present","riskyDeck",947,1577,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,4,9,17,14,"EE","Extreme","Easier than Reference","F","k","safeDeck","riskyDeck",0,-14,-7,"right",1,0,32,"absent","riskyDeck",947,3168,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,5,1,17,14,"HM","Moderate","Harder than Reference","F","j","safeDeck","riskyDeck",0,14,7,"right",1,0,46,"present","riskyDeck",1797,1022,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,5,2,17,14,"HM","Moderate","Harder than Reference","F","k","safeDeck","riskyDeck",0,14,7,"right",1,0,46,"absent","riskyDeck",1797,2279,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,5,3,17,15,"HM","Moderate","Harder than Reference","F","k","safeDeck","riskyDeck",0,14,7,"right",1,0,46,"absent","riskyDeck",1797,2519,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,5,4,17,15,"HM","Moderate","Harder than Reference","F","j","safeDeck","riskyDeck",0,14,7,"right",1,0,46,"present","riskyDeck",1797,1424,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,5,5,17,15,"HM","Moderate","Harder than Reference","F","j","safeDeck","riskyDeck",0,14,7,"right",1,0,46,"present","riskyDeck",1797,952,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,5,6,17,15,"HM","Moderate","Harder than Reference","F","k","safeDeck","riskyDeck",0,14,7,"right",1,0,46,"absent","riskyDeck",1797,2161,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,5,7,17,15,"HM","Moderate","Harder than Reference","F","k","safeDeck","riskyDeck",0,14,7,"right",1,0,46,"absent","riskyDeck",1797,2157,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,5,8,17,15,"HM","Moderate","Harder than Reference","F","k","safeDeck","riskyDeck",0,14,7,"right",1,0,46,"absent","riskyDeck",1797,4766,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,5,9,17,15,"HM","Moderate","Harder than Reference","F","k","safeDeck","riskyDeck",0,14,7,"right",1,0,46,"absent","riskyDeck",1797,2797,1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,6,1,17,15,"EM","Moderate","Easier than Reference","D","k","safeDeck","riskyDeck",-28,0,-14,"left",0,0,18,"absent","safeDeck",778,1115,-1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,6,2,17,15,"EM","Moderate","Easier than Reference","D","j","safeDeck","riskyDeck",-28,0,-14,"left",0,0,18,"present","safeDeck",778,750,-1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,6,3,17,15,"EM","Moderate","Easier than Reference","D","k","safeDeck","riskyDeck",-28,0,-14,"left",0,0,18,"absent","safeDeck",778,1021,-1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,6,4,17,15,"EM","Moderate","Easier than Reference","D","j","safeDeck","riskyDeck",-28,0,-14,"left",0,0,18,"present","safeDeck",778,995,-1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,6,5,17,15,"EM","Moderate","Easier than Reference","D","j","safeDeck","riskyDeck",-28,0,-14,"left",0,0,18,"present","safeDeck",778,1162,-1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,6,6,17,15,"EM","Moderate","Easier than Reference","D","k","safeDeck","riskyDeck",-28,0,-14,"left",0,0,18,"absent","safeDeck",778,1251,-1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,6,7,17,15,"EM","Moderate","Easier than Reference","D","j","safeDeck","riskyDeck",-28,0,-14,"left",0,0,18,"present","safeDeck",778,1789,-1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,6,8,17,15,"EM","Moderate","Easier than Reference","D","k","safeDeck","riskyDeck",-28,0,-14,"left",0,0,18,"absent","safeDeck",778,1856,-1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,6,9,17,15,"EM","Moderate","Easier than Reference","D","j","safeDeck","riskyDeck",-28,0,-14,"left",0,0,18,"present","safeDeck",778,1285,-1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,7,1,17,15,"EE","Extreme","Easier than Reference","F","k","riskyDeck","safeDeck",-14,0,-7,"right",0,0,25,"absent","safeDeck",1467,1157,1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,7,2,17,15,"EE","Extreme","Easier than Reference","F","j","riskyDeck","safeDeck",-14,0,-7,"right",0,0,25,"present","safeDeck",1467,824,1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,7,3,17,15,"EE","Extreme","Easier than Reference","F","k","riskyDeck","safeDeck",-14,0,-7,"right",0,0,25,"absent","safeDeck",1467,1593,1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,7,4,17,15,"EE","Extreme","Easier than Reference","F","j","riskyDeck","safeDeck",-14,0,-7,"right",0,0,25,"present","safeDeck",1467,1168,1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,7,5,17,15,"EE","Extreme","Easier than Reference","F","k","riskyDeck","safeDeck",-14,0,-7,"right",0,0,25,"absent","safeDeck",1467,2155,1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,7,6,18,15,"EE","Extreme","Easier than Reference","F","k","riskyDeck","safeDeck",-14,0,-7,"right",0,0,25,"absent","safeDeck",1467,1397,1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,7,7,18,15,"EE","Extreme","Easier than Reference","F","j","riskyDeck","safeDeck",-14,0,-7,"right",0,0,25,"present","safeDeck",1467,729,1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,7,8,18,15,"EE","Extreme","Easier than Reference","F","k","riskyDeck","safeDeck",-14,0,-7,"right",0,0,25,"absent","safeDeck",1467,1903,1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,7,9,18,15,"EE","Extreme","Easier than Reference","F","k","riskyDeck","safeDeck",-14,0,-7,"right",0,1,25,"present","safeDeck",1467,2177,1,1
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,8,1,18,15,"HE","Extreme","Harder than Reference","D","k","riskyDeck","safeDeck",28,0,14,"left",1,1,32,"present","riskyDeck",1829,1832,-1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,8,2,18,16,"HE","Extreme","Harder than Reference","D","j","riskyDeck","safeDeck",28,0,14,"left",1,0,32,"present","riskyDeck",1829,1207,-1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,8,3,18,16,"HE","Extreme","Harder than Reference","D","j","riskyDeck","safeDeck",28,0,14,"left",1,0,32,"present","riskyDeck",1829,1324,-1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,8,4,18,16,"HE","Extreme","Harder than Reference","D","k","riskyDeck","safeDeck",28,0,14,"left",1,0,32,"absent","riskyDeck",1829,3184,-1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,8,5,18,16,"HE","Extreme","Harder than Reference","D","k","riskyDeck","safeDeck",28,0,14,"left",1,0,32,"absent","riskyDeck",1829,3449,-1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,8,6,18,16,"HE","Extreme","Harder than Reference","D","j","riskyDeck","safeDeck",28,0,14,"left",1,0,32,"present","riskyDeck",1829,1095,-1,0
"03b2uyxbciy",954.3,451.531000055524,13515,"06/04/2022@17:57:03","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36 Edg/99.0.1150.39",1536,1024,1536,914,"main",1666137,8,7,18,16,"HE","Extreme","Harder than Reference","D","j","riskyDeck","safeDeck",28,0,14,"left",1,0,32,"present","riskyDeck",1829,1342,-1,0
